period,nerc.region,demand.mwh,SO2
2022-07-06T20,RFC,254812,0
2022-07-06T21,RFC,257048,0
2022-07-06T22,RFC,257114,0
2022-07-06T23,RFC,252084,0
2022-07-07T00,RFC,244576,0
2022-07-07T01,RFC,236014,0
2022-07-07T02,RFC,227754,0
2022-07-07T03,RFC,214864,0
2022-07-07T04,RFC,203282,0
2022-07-07T05,RFC,193272,0
2022-07-07T06,RFC,185434,0
2022-07-07T07,RFC,178536,0
2022-07-07T08,RFC,174398,0
2022-07-07T09,RFC,173692,0
2022-07-07T10,RFC,177616,0
2022-07-07T11,RFC,184110,0
2022-07-07T12,RFC,193390,0
2022-07-07T13,RFC,201858,0
2022-07-07T14,RFC,207744,0
2022-07-07T15,RFC,216232,0
2022-07-07T16,RFC,224740,0
2022-07-07T17,RFC,233768,0
2022-07-07T18,RFC,242428,0
2022-07-07T19,RFC,247990,0
2022-07-07T20,RFC,251688,0
2022-07-07T21,RFC,254222,0
2022-07-07T22,RFC,255132,0
2022-07-07T23,RFC,251248,0
2022-07-08T00,RFC,243352,0
2022-07-08T01,RFC,233994,0
2022-07-08T02,RFC,226174,0
2022-07-08T03,RFC,215396,0
2022-07-08T04,RFC,203968,0
2022-07-08T05,RFC,192152,0
2022-07-08T06,RFC,182382,0
2022-07-08T07,RFC,175156,0
2022-07-08T08,RFC,170736,0
2022-07-08T09,RFC,170314,0
2022-07-08T10,RFC,174006,0
2022-07-08T11,RFC,181260,0
2022-07-08T12,RFC,191030,0
2022-07-08T13,RFC,198804,0
2022-07-08T14,RFC,204518,0
2022-07-08T15,RFC,211638,0
2022-07-08T16,RFC,220358,0
2022-07-08T17,RFC,228890,0
2022-07-08T18,RFC,235800,0
2022-07-08T19,RFC,239202,0
2022-07-08T20,RFC,241130,0
2022-07-08T21,RFC,242454,0
2022-07-08T22,RFC,241138,0
2022-07-08T23,RFC,235556,0
2022-07-09T00,RFC,227782,0
2022-07-09T01,RFC,221338,0
2022-07-09T02,RFC,215752,0
2022-07-09T03,RFC,205440,0
2022-07-09T04,RFC,194152,0
2022-07-09T05,RFC,184614,0
2022-07-09T06,RFC,176926,0
2022-07-09T07,RFC,170948,0
2022-07-09T08,RFC,165778,0
2022-07-09T09,RFC,163576,0
2022-07-09T10,RFC,163334,0
2022-07-09T11,RFC,163944,0
2022-07-09T12,RFC,168800,0
2022-07-09T13,RFC,175426,0
2022-07-09T14,RFC,182260,0
2022-07-09T15,RFC,188760,0
2022-07-09T16,RFC,195308,0
2022-07-09T17,RFC,200076,0
2022-07-09T18,RFC,203000,0
2022-07-09T19,RFC,203882,0
2022-07-09T20,RFC,205604,0
2022-07-09T21,RFC,207496,0
2022-07-09T22,RFC,208852,0
2022-07-09T23,RFC,207128,0
2022-07-10T00,RFC,202096,0
2022-07-10T01,RFC,195504,0
2022-07-10T02,RFC,190496,0
2022-07-10T03,RFC,183162,0
2022-07-10T04,RFC,174106,0
2022-07-10T05,RFC,164126,0
2022-07-10T06,RFC,157040,0
2022-07-10T07,RFC,152148,0
2022-07-10T08,RFC,148580,0
2022-07-10T09,RFC,145950,0
2022-07-10T10,RFC,144918,0
2022-07-10T11,RFC,144534,0
2022-07-10T12,RFC,149058,0
2022-07-10T13,RFC,156282,0
2022-07-10T14,RFC,161726,0
2022-07-10T15,RFC,169420,0
2022-07-10T16,RFC,179276,0
2022-07-10T17,RFC,188532,0
2022-07-10T18,RFC,196492,0
2022-07-10T19,RFC,203292,0
2022-07-10T20,RFC,209830,0
2022-07-10T21,RFC,216594,0
2022-07-10T22,RFC,221560,0
2022-07-10T23,RFC,222334,0
2022-07-11T00,RFC,217078,0
2022-07-11T01,RFC,208592,0
2022-07-11T02,RFC,201802,0
2022-07-11T03,RFC,190390,0
2022-07-11T04,RFC,181564,0
2022-07-11T05,RFC,172662,0
2022-07-11T06,RFC,164252,0
2022-07-11T07,RFC,158728,0
2022-07-11T08,RFC,154982,0
2022-07-11T09,RFC,155502,0
2022-07-11T10,RFC,160490,0
2022-07-11T11,RFC,168028,0
2022-07-11T12,RFC,177842,0
2022-07-11T13,RFC,188342,0
2022-07-11T14,RFC,194962,0
2022-07-11T15,RFC,202712,0
2022-07-11T16,RFC,212144,0
2022-07-11T17,RFC,221432,0
2022-07-11T18,RFC,231178,0
2022-07-11T19,RFC,239904,0
2022-07-11T20,RFC,247696,0
2022-07-11T21,RFC,254736,0
2022-07-11T22,RFC,258340,0
2022-07-11T23,RFC,256818,0
2022-07-12T00,RFC,248880,0
2022-07-12T01,RFC,237086,0
2022-07-12T02,RFC,227708,0
2022-07-12T03,RFC,214850,0
2022-07-12T04,RFC,203286,0
2022-07-12T05,RFC,191300,0
2022-07-12T06,RFC,180916,0
2022-07-12T07,RFC,173810,0
2022-07-12T08,RFC,169700,0
2022-07-12T09,RFC,169188,0
2022-07-12T10,RFC,173934,0
2022-07-12T11,RFC,181870,0
2022-07-12T12,RFC,194004,0
2022-07-12T13,RFC,205844,0
2022-07-12T14,RFC,213578,0
2022-07-12T15,RFC,222664,0
2022-07-12T16,RFC,235286,0
2022-07-12T17,RFC,247908,0
2022-07-12T18,RFC,258238,0
2022-07-12T19,RFC,266152,0
2022-07-12T20,RFC,271566,0
2022-07-12T21,RFC,274262,0
2022-07-12T22,RFC,271780,0
2022-07-12T23,RFC,262516,0
2022-07-13T00,RFC,252524,0
2022-07-13T01,RFC,241824,0
2022-07-13T02,RFC,231506,0
2022-07-13T03,RFC,216974,0
2022-07-13T04,RFC,204922,0
2022-07-13T05,RFC,194498,0
2022-07-13T06,RFC,184004,0
2022-07-13T07,RFC,176692,0
2022-07-13T08,RFC,171740,0
2022-07-13T09,RFC,170362,0
2022-07-13T10,RFC,174164,0
2022-07-13T11,RFC,182046,0
2022-07-13T12,RFC,193592,0
2022-07-13T13,RFC,202942,0
2022-07-13T14,RFC,211390,0
2022-07-13T15,RFC,222362,0
2022-07-13T16,RFC,234168,0
2022-07-13T17,RFC,244814,0
2022-07-13T18,RFC,253314,0
2022-07-13T19,RFC,258818,0
2022-07-13T20,RFC,262354,0
2022-07-13T21,RFC,265536,0
2022-07-13T22,RFC,265978,0
2022-07-13T23,RFC,261290,0
2022-07-14T00,RFC,251022,0
2022-07-14T01,RFC,239394,0
2022-07-14T02,RFC,230082,0
2022-07-14T03,RFC,216448,0
2022-07-14T04,RFC,204510,0
2022-07-14T05,RFC,192952,0
2022-07-14T06,RFC,182642,0
2022-07-14T07,RFC,175656,0
2022-07-14T08,RFC,170456,0
2022-07-14T09,RFC,169144,0
2022-07-14T10,RFC,173026,0
2022-07-14T11,RFC,179700,0
2022-07-14T12,RFC,191128,0
2022-07-14T13,RFC,200110,0
2022-07-14T14,RFC,207220,0
2022-07-14T15,RFC,217000,0
2022-07-14T16,RFC,226912,0
2022-07-14T17,RFC,236578,0
2022-07-14T18,RFC,244850,0
2022-07-14T19,RFC,251182,0
2022-07-14T20,RFC,256432,0
2022-07-14T21,RFC,259656,0
2022-07-14T22,RFC,260692,0
2022-07-14T23,RFC,256526,0
2022-07-15T00,RFC,248322,0
2022-07-15T01,RFC,237174,0
2022-07-15T02,RFC,227032,0
2022-07-15T03,RFC,212260,0
2022-07-15T04,RFC,200344,0
2022-07-15T05,RFC,189114,0
2022-07-15T06,RFC,178758,0
2022-07-15T07,RFC,171504,0
2022-07-15T08,RFC,166634,0
2022-07-15T09,RFC,165572,0
2022-07-15T10,RFC,169170,0
2022-07-15T11,RFC,175634,0
2022-07-15T12,RFC,184572,0
2022-07-15T13,RFC,190756,0
2022-07-15T14,RFC,197776,0
2022-07-15T15,RFC,208126,0
2022-07-15T16,RFC,217720,0
2022-07-15T17,RFC,226400,0
2022-07-15T18,RFC,233614,0
2022-07-15T19,RFC,238882,0
2022-07-15T20,RFC,242978,0
2022-07-15T21,RFC,245000,0
2022-07-15T22,RFC,243934,0
2022-07-15T23,RFC,237878,0
2022-07-16T00,RFC,228866,0
2022-07-16T01,RFC,219430,0
2022-07-16T02,RFC,212950,0
2022-07-16T03,RFC,202482,0
2022-07-16T04,RFC,192354,0
2022-07-16T05,RFC,182544,0
2022-07-16T06,RFC,173876,0
2022-07-16T07,RFC,166892,0
2022-07-16T08,RFC,162966,0
2022-07-16T09,RFC,160710,0
2022-07-16T10,RFC,161214,0
2022-07-16T11,RFC,162812,0
2022-07-16T12,RFC,167920,0
2022-07-16T13,RFC,176750,0
2022-07-16T14,RFC,184182,0
2022-07-16T15,RFC,192350,0
2022-07-16T16,RFC,202764,0
2022-07-16T17,RFC,211764,0
2022-07-16T18,RFC,217558,0
2022-07-16T19,RFC,221840,0
2022-07-16T20,RFC,225084,0
2022-07-16T21,RFC,227972,0
2022-07-16T22,RFC,227106,0
2022-07-16T23,RFC,222654,0
2022-07-17T00,RFC,216168,0
2022-07-17T01,RFC,209788,0
2022-07-17T02,RFC,204758,0
2022-07-17T03,RFC,196770,0
2022-07-17T04,RFC,188392,0
2022-07-17T05,RFC,178994,0
2022-07-17T06,RFC,171870,0
2022-07-17T07,RFC,166932,0
2022-07-17T08,RFC,162316,0
2022-07-17T09,RFC,159778,0
2022-07-17T10,RFC,159098,0
2022-07-17T11,RFC,158688,0
2022-07-17T12,RFC,163480,0
2022-07-17T13,RFC,172836,0
2022-07-17T14,RFC,181608,0
2022-07-17T15,RFC,187552,0
2022-07-17T16,RFC,197612,0
2022-07-17T17,RFC,207506,0
2022-07-17T18,RFC,214542,0
2022-07-17T19,RFC,219132,0
2022-07-17T20,RFC,221704,0
2022-07-17T21,RFC,223882,0
2022-07-17T22,RFC,224980,0
2022-07-17T23,RFC,223112,0
2022-07-18T00,RFC,218826,0
2022-07-18T01,RFC,215252,0
2022-07-18T02,RFC,210748,0
2022-07-18T03,RFC,202252,0
2022-07-18T04,RFC,193386,0
2022-07-18T05,RFC,185922,0
2022-07-18T06,RFC,178758,0
2022-07-18T07,RFC,173832,0
2022-07-18T08,RFC,171204,0
2022-07-18T09,RFC,172128,0
2022-07-18T10,RFC,178066,0
2022-07-18T11,RFC,187530,0
2022-07-18T12,RFC,197518,0
2022-07-18T13,RFC,204852,0
2022-07-18T14,RFC,212160,0
2022-07-18T15,RFC,223052,0
2022-07-18T16,RFC,233634,0
2022-07-18T17,RFC,243502,0
2022-07-18T18,RFC,252886,0
2022-07-18T19,RFC,259146,0
2022-07-18T20,RFC,263140,0
2022-07-18T21,RFC,265588,0
2022-07-18T22,RFC,264830,0
2022-07-18T23,RFC,261108,0
2022-07-19T00,RFC,254476,0
2022-07-19T01,RFC,245582,0
2022-07-19T02,RFC,236080,0
2022-07-19T03,RFC,222898,0
2022-07-19T04,RFC,210834,0
2022-07-19T05,RFC,199778,0
2022-07-19T06,RFC,189536,0
2022-07-19T07,RFC,182122,0
2022-07-19T08,RFC,177368,0
2022-07-19T09,RFC,176244,0
2022-07-19T10,RFC,180674,0
2022-07-19T11,RFC,188508,0
2022-07-19T12,RFC,200642,0
2022-07-19T13,RFC,211800,0
2022-07-19T14,RFC,221028,0
2022-07-19T15,RFC,230576,0
2022-07-19T16,RFC,242302,0
2022-07-19T17,RFC,254504,0
2022-07-19T18,RFC,264200,0
2022-07-19T19,RFC,271836,0
2022-07-19T20,RFC,278280,0
2022-07-19T21,RFC,282330,0
2022-07-19T22,RFC,285102,0
2022-07-19T23,RFC,282576,0
2022-07-20T00,RFC,276336,0
2022-07-20T01,RFC,264260,0
2022-07-20T02,RFC,253310,0
2022-07-20T03,RFC,238944,0
2022-07-20T04,RFC,223816,0
2022-07-20T05,RFC,211548,0
2022-07-20T06,RFC,200644,0
2022-07-20T07,RFC,192276,0
2022-07-20T08,RFC,186674,0
2022-07-20T09,RFC,185116,0
2022-07-20T10,RFC,188868,0
2022-07-20T11,RFC,196454,0
2022-07-20T12,RFC,209660,0
2022-07-20T13,RFC,221932,0
2022-07-20T14,RFC,235592,0
2022-07-20T15,RFC,250264,0
2022-07-20T16,RFC,263406,0
2022-07-20T17,RFC,274858,0
2022-07-20T18,RFC,284088,0
2022-07-20T19,RFC,290262,0
2022-07-20T20,RFC,292850,0
2022-07-20T21,RFC,295938,0
2022-07-20T22,RFC,297056,0
2022-07-20T23,RFC,295046,0
2022-07-21T00,RFC,288160,0
2022-07-21T01,RFC,277028,0
2022-07-21T02,RFC,266502,0
2022-07-21T03,RFC,250076,0
2022-07-21T04,RFC,235672,0
2022-07-21T05,RFC,222374,0
2022-07-21T06,RFC,210328,0
2022-07-21T07,RFC,201948,0
2022-07-21T08,RFC,195592,0
2022-07-21T09,RFC,193026,0
2022-07-21T10,RFC,196470,0
2022-07-21T11,RFC,204122,0
2022-07-21T12,RFC,216860,0
2022-07-21T13,RFC,229224,0
2022-07-21T14,RFC,241526,0
2022-07-21T15,RFC,253142,0
2022-07-21T16,RFC,266288,0
2022-07-21T17,RFC,277230,0
2022-07-21T18,RFC,284262,0
2022-07-21T19,RFC,289006,0
2022-07-21T20,RFC,290800,0
2022-07-21T21,RFC,292572,0
2022-07-21T22,RFC,292614,0
2022-07-21T23,RFC,290262,0
2022-07-22T00,RFC,281712,0
2022-07-22T01,RFC,269444,0
2022-07-22T02,RFC,258460,0
2022-07-22T03,RFC,244204,0
2022-07-22T04,RFC,230010,0
2022-07-22T05,RFC,216948,0
2022-07-22T06,RFC,204780,0
2022-07-22T07,RFC,195456,0
2022-07-22T08,RFC,188904,0
2022-07-22T09,RFC,186396,0
2022-07-22T10,RFC,188692,0
2022-07-22T11,RFC,194858,0
2022-07-22T12,RFC,206652,0
2022-07-22T13,RFC,219234,0
2022-07-22T14,RFC,231176,0
2022-07-22T15,RFC,244070,0
2022-07-22T16,RFC,257078,0
2022-07-22T17,RFC,268458,0
2022-07-22T18,RFC,277356,0
2022-07-22T19,RFC,283372,0
2022-07-22T20,RFC,286954,0
2022-07-22T21,RFC,289764,0
2022-07-22T22,RFC,290802,0
2022-07-22T23,RFC,287254,0
2022-07-23T00,RFC,278588,0
2022-07-23T01,RFC,265930,0
2022-07-23T02,RFC,254684,0
2022-07-23T03,RFC,239836,0
2022-07-23T04,RFC,225446,0
2022-07-23T05,RFC,212990,0
2022-07-23T06,RFC,202560,0
2022-07-23T07,RFC,192700,0
2022-07-23T08,RFC,185116,0
2022-07-23T09,RFC,181540,0
2022-07-23T10,RFC,180138,0
2022-07-23T11,RFC,180150,0
2022-07-23T12,RFC,187650,0
2022-07-23T13,RFC,200272,0
2022-07-23T14,RFC,213228,0
2022-07-23T15,RFC,226324,0
2022-07-23T16,RFC,237326,0
2022-07-23T17,RFC,245612,0
2022-07-23T18,RFC,251400,0
2022-07-23T19,RFC,255924,0
2022-07-23T20,RFC,260170,0
2022-07-23T21,RFC,265644,0
2022-07-23T22,RFC,268780,0
2022-07-23T23,RFC,265904,0
2022-07-24T00,RFC,256656,0
2022-07-24T01,RFC,246888,0
2022-07-24T02,RFC,237818,0
2022-07-24T03,RFC,224546,0
2022-07-24T04,RFC,213160,0
2022-07-24T05,RFC,202718,0
2022-07-24T06,RFC,193986,0
2022-07-24T07,RFC,186530,0
2022-07-24T08,RFC,180544,0
2022-07-24T09,RFC,176450,0
2022-07-24T10,RFC,173680,0
2022-07-24T11,RFC,173118,0
2022-07-24T12,RFC,177950,0
2022-07-24T13,RFC,187884,0
2022-07-24T14,RFC,199696,0
2022-07-24T15,RFC,215582,0
2022-07-24T16,RFC,230680,0
2022-07-24T17,RFC,244744,0
2022-07-24T18,RFC,256134,0
2022-07-24T19,RFC,264394,0
2022-07-24T20,RFC,271210,0
2022-07-24T21,RFC,277106,0
2022-07-24T22,RFC,280386,0
2022-07-24T23,RFC,279026,0
2022-07-25T00,RFC,272630,0
2022-07-25T01,RFC,264242,0
2022-07-25T02,RFC,255598,0
2022-07-25T03,RFC,241418,0
2022-07-25T04,RFC,227752,0
2022-07-25T05,RFC,218830,0
2022-07-25T06,RFC,210596,0
2022-07-25T07,RFC,203642,0
2022-07-25T08,RFC,198682,0
2022-07-25T09,RFC,197382,0
2022-07-25T10,RFC,201426,0
2022-07-25T11,RFC,207774,0
2022-07-25T12,RFC,216188,0
2022-07-25T13,RFC,223796,0
2022-07-25T14,RFC,232150,0
2022-07-25T15,RFC,242954,0
2022-07-25T16,RFC,252586,0
2022-07-25T17,RFC,259060,0
2022-07-25T18,RFC,263524,0
2022-07-25T19,RFC,265950,0
2022-07-25T20,RFC,265922,0
2022-07-25T21,RFC,263984,0
2022-07-25T22,RFC,262658,0
2022-07-25T23,RFC,258256,0
2022-07-26T00,RFC,249742,0
2022-07-26T01,RFC,240914,0
2022-07-26T02,RFC,232442,0
2022-07-26T03,RFC,219414,0
2022-07-26T04,RFC,206844,0
2022-07-26T05,RFC,196244,0
2022-07-26T06,RFC,186766,0
2022-07-26T07,RFC,179800,0
2022-07-26T08,RFC,175206,0.007
2022-07-26T09,RFC,173908,0.014
2022-07-26T10,RFC,178298,0
2022-07-26T11,RFC,186034,0
2022-07-26T12,RFC,193704,0
2022-07-26T13,RFC,200114,0
2022-07-26T14,RFC,204540,0
2022-07-26T15,RFC,209622,0
2022-07-26T16,RFC,215828,0
2022-07-26T17,RFC,221238,0
2022-07-26T18,RFC,225414,0
2022-07-26T19,RFC,228148,0
2022-07-26T20,RFC,230096,0
2022-07-26T21,RFC,231550,0
2022-07-26T22,RFC,232952,0
2022-07-26T23,RFC,230666,0
2022-07-27T00,RFC,224646,0
2022-07-27T01,RFC,219360,0
2022-07-27T02,RFC,213952,0
2022-07-27T03,RFC,203396,0
2022-07-27T04,RFC,194268,0
2022-07-27T05,RFC,185162,0
2022-07-27T06,RFC,176440,0
2022-07-27T07,RFC,171056,0
2022-07-27T08,RFC,167826,0
2022-07-27T09,RFC,168194,0
2022-07-27T10,RFC,173642,0
2022-07-27T11,RFC,182684,0
2022-07-27T12,RFC,192604,0
2022-07-27T13,RFC,201320,0
2022-07-27T14,RFC,207984,0
2022-07-27T15,RFC,215188,0
2022-07-27T16,RFC,224638,0
2022-07-27T17,RFC,233326,0
2022-07-27T18,RFC,242104,0
2022-07-27T19,RFC,249178,0
2022-07-27T20,RFC,252908,0
2022-07-27T21,RFC,255710,0
2022-07-27T22,RFC,257312,0
2022-07-27T23,RFC,255270,0
2022-07-28T00,RFC,249190,0
2022-07-28T01,RFC,242400,0
2022-07-28T02,RFC,234858,0
2022-07-28T03,RFC,221062,0
2022-07-28T04,RFC,210674,0
2022-07-28T05,RFC,200574,0
2022-07-28T06,RFC,191182,0
2022-07-28T07,RFC,184652,0
2022-07-28T08,RFC,180672,0
2022-07-28T09,RFC,180352,0
2022-07-28T10,RFC,185104,0
2022-07-28T11,RFC,193376,0
2022-07-28T12,RFC,203216,0
2022-07-28T13,RFC,211828,0
2022-07-28T14,RFC,219406,0
2022-07-28T15,RFC,230582,0
2022-07-28T16,RFC,242714,0
2022-07-28T17,RFC,253218,0
2022-07-28T18,RFC,262118,0
2022-07-28T19,RFC,267466,0
2022-07-28T20,RFC,271954,0
2022-07-28T21,RFC,276090,0
2022-07-28T22,RFC,276600,0
2022-07-28T23,RFC,272244,0
2022-07-29T00,RFC,262100,0
2022-07-29T01,RFC,249976,0
2022-07-29T02,RFC,238656,0
2022-07-29T03,RFC,223476,0
2022-07-29T04,RFC,209756,0
2022-07-29T05,RFC,198136,0
2022-07-29T06,RFC,190282,0
2022-07-29T07,RFC,183046,0
2022-07-29T08,RFC,177908,0
2022-07-29T09,RFC,176460,0
2022-07-29T10,RFC,180282,0
2022-07-29T11,RFC,187220,0
2022-07-29T12,RFC,195940,0
2022-07-29T13,RFC,204716,0
2022-07-29T14,RFC,211388,0
2022-07-29T15,RFC,218508,0
2022-07-29T16,RFC,226958,0
2022-07-29T17,RFC,235194,0
2022-07-29T18,RFC,240898,0
2022-07-29T19,RFC,244668,0
2022-07-29T20,RFC,247026,0
2022-07-29T21,RFC,247258,0
2022-07-29T22,RFC,244574,0
2022-07-29T23,RFC,238050,0
2022-07-30T00,RFC,229566,0
2022-07-30T01,RFC,221398,0
2022-07-30T02,RFC,213952,0
2022-07-30T03,RFC,202992,0
2022-07-30T04,RFC,191850,0
2022-07-30T05,RFC,181512,0
2022-07-30T06,RFC,172770,0
2022-07-30T07,RFC,166356,0
2022-07-30T08,RFC,162302,0
2022-07-30T09,RFC,159790,0
2022-07-30T10,RFC,159610,0
2022-07-30T11,RFC,160216,0
2022-07-30T12,RFC,165786,0
2022-07-30T13,RFC,176904,0
2022-07-30T14,RFC,187102,0
2022-07-30T15,RFC,195130,0
2022-07-30T16,RFC,202310,0
2022-07-30T17,RFC,210354,0
2022-07-30T18,RFC,218034,0
2022-07-30T19,RFC,224486,0
2022-07-30T20,RFC,231108,0
2022-07-30T21,RFC,236748,0
2022-07-30T22,RFC,239778,0
2022-07-30T23,RFC,237890,0
2022-07-31T00,RFC,229888,0
2022-07-31T01,RFC,218794,0
2022-07-31T02,RFC,209918,0
2022-07-31T03,RFC,197922,0
2022-07-31T04,RFC,187062,0
2022-07-31T05,RFC,178194,0
2022-07-31T06,RFC,168552,0
2022-07-31T07,RFC,161832,0
2022-07-31T08,RFC,156986,0
2022-07-31T09,RFC,153774,0
2022-07-31T10,RFC,152974,0
2022-07-31T11,RFC,152036,0
2022-07-31T12,RFC,156046,0
2022-07-31T13,RFC,165254,0
2022-07-31T14,RFC,175916,0
2022-07-31T15,RFC,185942,0
2022-07-31T16,RFC,193916,0
2022-07-31T17,RFC,202188,0
2022-07-31T18,RFC,210208,0
2022-07-31T19,RFC,215824,0
2022-07-31T20,RFC,220280,0
2022-07-31T21,RFC,223926,0
2022-07-31T22,RFC,225238,0
2022-07-31T23,RFC,222924,0
2022-08-01T00,RFC,218288,0
2022-08-01T01,RFC,213030,0
2022-08-01T02,RFC,207000,0
2022-08-01T03,RFC,196748,0
2022-08-01T04,RFC,189098,0
2022-08-01T05,RFC,182992,0
2022-08-01T06,RFC,175292,0
2022-08-01T07,RFC,169720,0
2022-08-01T08,RFC,167050,0
2022-08-01T09,RFC,167964,0
2022-08-01T10,RFC,173728,0
2022-08-01T11,RFC,183006,0
2022-08-01T12,RFC,190472,0
2022-08-01T13,RFC,197268,0
2022-08-01T14,RFC,203474,0
2022-08-01T15,RFC,211508,0
2022-08-01T16,RFC,219206,0
2022-08-01T17,RFC,226478,0
2022-08-01T18,RFC,233826,0
2022-08-01T19,RFC,240268,0
2022-08-01T20,RFC,245956,0
2022-08-01T21,RFC,250816,0
2022-08-01T22,RFC,253184,0
2022-08-01T23,RFC,252022,0
2022-08-02T00,RFC,245462,0
2022-08-02T01,RFC,237016,0
2022-08-02T02,RFC,228400,0
2022-08-02T03,RFC,216496,0
2022-08-02T04,RFC,204270,0
2022-08-02T05,RFC,193450,0
2022-08-02T06,RFC,184688,0
2022-08-02T07,RFC,177896,0
2022-08-02T08,RFC,174168,0
2022-08-02T09,RFC,173536,0
2022-08-02T10,RFC,178424,0
2022-08-02T11,RFC,186990,0
2022-08-02T12,RFC,196638,0
2022-08-02T13,RFC,208292,0
2022-08-02T14,RFC,219508,0
2022-08-02T15,RFC,228378,0
2022-08-02T16,RFC,240506,0
2022-08-02T17,RFC,252360,0
2022-08-02T18,RFC,262558,0
2022-08-02T19,RFC,269610,0
2022-08-02T20,RFC,275662,0
2022-08-02T21,RFC,280232,0
2022-08-02T22,RFC,282926,0
2022-08-02T23,RFC,279974,0
2022-08-03T00,RFC,270302,0
2022-08-03T01,RFC,258284,0
2022-08-03T02,RFC,246452,0
2022-08-03T03,RFC,230326,0
2022-08-03T04,RFC,216038,0
2022-08-03T05,RFC,203328,0
2022-08-03T06,RFC,192114,0
2022-08-03T07,RFC,183598,0
2022-08-03T08,RFC,177662,0
2022-08-03T09,RFC,176060,0
2022-08-03T10,RFC,179232,0
2022-08-03T11,RFC,186476,0
2022-08-03T12,RFC,197390,0
2022-08-03T13,RFC,209804,0
2022-08-03T14,RFC,221462,0
2022-08-03T15,RFC,232618,0
2022-08-03T16,RFC,246784,0
2022-08-03T17,RFC,260470,0
2022-08-03T18,RFC,272302,0
2022-08-03T19,RFC,280776,0
2022-08-03T20,RFC,282974,0
2022-08-03T21,RFC,285940,0
2022-08-03T22,RFC,286610,0
2022-08-03T23,RFC,283980,0
2022-08-04T00,RFC,275740,0
2022-08-04T01,RFC,264994,0
2022-08-04T02,RFC,254512,0
2022-08-04T03,RFC,237304,0
2022-08-04T04,RFC,222526,0
2022-08-04T05,RFC,210546,0
2022-08-04T06,RFC,200888,0
2022-08-04T07,RFC,192646,0
2022-08-04T08,RFC,187160,0
2022-08-04T09,RFC,185842,0
2022-08-04T10,RFC,189696,0
2022-08-04T11,RFC,197670,0
2022-08-04T12,RFC,208906,0
2022-08-04T13,RFC,222158,0
2022-08-04T14,RFC,233952,0
2022-08-04T15,RFC,244932,0
2022-08-04T16,RFC,258570,0
2022-08-04T17,RFC,271050,0
2022-08-04T18,RFC,280760,0
2022-08-04T19,RFC,285028,0
2022-08-04T20,RFC,285548,0
2022-08-04T21,RFC,285560,0
2022-08-04T22,RFC,283482,0
2022-08-04T23,RFC,275034,0
2022-08-05T00,RFC,263416,0
2022-08-05T01,RFC,253080,0
2022-08-05T02,RFC,241360,0
2022-08-05T03,RFC,226162,0
2022-08-05T04,RFC,214464,0
2022-08-05T05,RFC,204566,0
2022-08-05T06,RFC,195128,0
2022-08-05T07,RFC,187476,0
2022-08-05T08,RFC,182812,0
2022-08-05T09,RFC,181850,0
2022-08-05T10,RFC,185706,0
2022-08-05T11,RFC,193522,0
2022-08-05T12,RFC,202770,0
2022-08-05T13,RFC,210870,0
2022-08-05T14,RFC,217828,0
2022-08-05T15,RFC,228336,0
2022-08-05T16,RFC,241202,0
2022-08-05T17,RFC,253726,0
2022-08-05T18,RFC,264118,0
2022-08-05T19,RFC,270482,0
2022-08-05T20,RFC,274130,0
2022-08-05T21,RFC,275146,0
2022-08-05T22,RFC,271796,0
2022-08-05T23,RFC,263646,0
2022-08-06T00,RFC,253882,0
2022-08-06T01,RFC,244934,0
2022-08-06T02,RFC,235478,0
2022-08-06T03,RFC,222424,0
2022-08-06T04,RFC,210618,0
2022-08-06T05,RFC,199440,0
2022-08-06T06,RFC,190156,0
2022-08-06T07,RFC,182178,0
2022-08-06T08,RFC,176934,0
2022-08-06T09,RFC,174086,0
2022-08-06T10,RFC,174262,0
2022-08-06T11,RFC,175698,0
2022-08-06T12,RFC,181508,0
2022-08-06T13,RFC,192810,0
2022-08-06T14,RFC,204098,0
2022-08-06T15,RFC,212924,0
2022-08-06T16,RFC,224898,0
2022-08-06T17,RFC,235920,0
2022-08-06T18,RFC,244908,0
2022-08-06T19,RFC,252584,0
2022-08-06T20,RFC,259534,0
2022-08-06T21,RFC,265196,0
2022-08-06T22,RFC,267280,0
2022-08-06T23,RFC,263740,0
2022-08-07T00,RFC,255470,0
2022-08-07T01,RFC,247512,0
2022-08-07T02,RFC,239706,0
2022-08-07T03,RFC,228696,0
2022-08-07T04,RFC,218094,0
2022-08-07T05,RFC,207700,0
2022-08-07T06,RFC,198002,0
2022-08-07T07,RFC,190384,0
2022-08-07T08,RFC,185046,0
2022-08-07T09,RFC,180760,0
2022-08-07T10,RFC,178814,0
2022-08-07T11,RFC,178224,0
2022-08-07T12,RFC,182382,0
2022-08-07T13,RFC,193880,0
2022-08-07T14,RFC,205696,0
2022-08-07T15,RFC,219538,0
2022-08-07T16,RFC,232438,0
2022-08-07T17,RFC,244114,0
2022-08-07T18,RFC,251714,0
2022-08-07T19,RFC,256076,0
2022-08-07T20,RFC,260468,0
2022-08-07T21,RFC,265378,0
2022-08-07T22,RFC,269418,0
2022-08-07T23,RFC,267706,0
2022-08-08T00,RFC,259596,0
2022-08-08T01,RFC,251654,0
2022-08-08T02,RFC,243358,0
2022-08-08T03,RFC,230792,0
